fall_term,campus,atp_code,cds_code,high_school,city,county,cde_district,zip,lat,lon,charter,applicants,admits,enrollees,admit_rate,yield_rate,applicant_gpa,admit_gpa,enrollee_gpa,adm_african_american,adm_american_indian,adm_asian,adm_domestic_unknown,adm_hispanic_latinx,adm_int_l,adm_pacific_islander,adm_white,app_african_american,app_american_indian,app_asian,app_domestic_unknown,app_hispanic_latinx,app_int_l,app_pacific_islander,app_white,enr_african_american,enr_american_indian,enr_asian,enr_domestic_unknown,enr_hispanic_latinx,enr_int_l,enr_pacific_islander,enr_white,school_type,match_method,cohort_students,graduates,grad_rate,ag_completers,ag_completion_rate,hs_completers,college_going_rate,enrolled_uc,enrolled_csu,enrolled_ccc,enrolled_in_state_private,enrolled_out_of_state,enrollment_k12,frpm_count,frpm_pct,caaspp_ela_mean_score,caaspp_mathematics_mean_score,caaspp_ela_pct_met,caaspp_mathematics_pct_met,expected_admit_rate,admit_rate_residual,peer_cohort_students,peer_ag_completers,peer_applicants,peer_admits,peer_enrollees
2018,Irvine,53083,43694014331955.0,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,Campbell Union High,95128-3529,37.303262,-121.9303,N,16.0,4.0,,0.25,,3.9675,,,,,,,,,,,,,5.0,,7.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,277.0,249.0,89.9,133.0,53.4,253.0,75.1,12.0,30.0,132.0,3.0,13.0,1259.0,594.0,0.471803018268467,2632.0,2561.8,72.1,30.0,0.22315832250122378,0.026841677498776223,294.0,133.0,62.0,35.0,23.0
2018,Irvine,54814,41690470129759.0,DESIGN TECH HIGH SCHOOL,Redwood City,San Mateo,San Mateo Union High,94065,37.532915,-122.26444,Y,35.0,7.0,,0.2,,4.077833333,4.212,,,,5.0,,,,,,,,24.0,,,,,8.0,,,,,,,,,High Schools (Public),name_city,134.0,109.0,81.3,109.0,100.0,113.0,84.1,14.0,8.0,27.0,10.0,36.0,552.0,47.0,0.0851449275362318,2647.2,2653.7,70.77,61.54,0.23788997287271219,-0.037889972872712174,108.0,60.5,29.0,18.0,12.5
2018,Irvine,50755,48705324832259.0,DIXON HIGH SCHOOL,Dixon,Solano,Dixon Unified,95620-9301,38.436088,-121.81672,N,25.0,9.0,,0.36,,3.948666667,,,,,,,3.0,,,4.0,,,,,10.0,,,13.0,,,,,,,,,High Schools (Public),uc_directory_atp,254.0,234.0,92.1,95.0,40.6,235.0,68.9,13.0,18.0,102.0,16.0,13.0,1135.0,537.0,0.4731277533039648,2587.7,2574.1,52.4,33.86,0.2206323728750395,0.13936762712496048,294.0,133.0,62.0,35.0,23.0
2018,Irvine,53218,7618040113118.0,DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,San Ramon Valley Unified,94582-2901,37.767646,-121.90229,N,477.0,121.0,32.0,0.2536687631027253,0.2644628099173554,3.867808442,4.204563107,4.2009375,,,105.0,10.0,,,,4.0,7.0,,400.0,27.0,14.0,6.0,,20.0,,,27.0,,,,,,High Schools (Public),uc_directory_atp,781.0,764.0,97.8,631.0,82.6,765.0,90.1,202.0,95.0,118.0,62.0,212.0,3212.0,224.0,0.0697384806973848,2734.6,2748.3,95.45,85.57,0.21012397379913905,0.04354478930358624,521.5,367.0,285.0,191.0,84.0
2018,Irvine,53164,43696660129718.0,DOWNTOWN COLG PREP EL PRIMERO,San Jose,Santa Clara,,,,,,7.0,,,,,3.7735,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,uc_directory_atp,,,,,,,,,,,,,594.0,502.0,0.8451178451178452,,,,,,,,,,,
2018,Irvine,54750,43104390123257.0,DOWNTOWN COLLEGE PREP ALUM ROC,San Jose,Santa Clara,,,,,,6.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,uc_directory_atp,71.0,56.0,78.9,53.0,94.6,57.0,80.7,12.0,6.0,27.0,0.0,1.0,677.0,516.0,0.7621861152141802,2568.4,2507.1,50.68,12.33,,,71.0,45.0,26.0,14.0,8.0
2018,Irvine,54355,7616480117218.0,DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,Antioch Unified,94531-8680,37.94807,-121.76817,N,22.0,4.0,,0.1818181818181818,,3.909230769,4.216666667,,,,,,,,,,6.0,,8.0,,6.0,,,,,,,,,,,,Alternative Schools of Choice,uc_directory_atp,130.0,130.0,100.0,56.0,43.1,130.0,85.4,12.0,14.0,72.0,8.0,5.0,706.0,369.0,0.5226628895184136,2641.9,2585.4,74.65,36.62,0.2210505737610571,-0.03923239194287531,90.0,40.0,23.0,16.0,11.0
2018,Irvine,51228,43694840114496.0,DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,Gilroy Unified,95020,36.968352,-121.56335,N,31.0,8.0,,0.2580645161290322,,3.860930233,4.203846154,4.224285714,,,3.0,,4.0,,,,,,14.0,,9.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,58.0,58.0,100.0,49.0,84.5,58.0,93.1,17.0,20.0,9.0,4.0,4.0,288.0,96.0,0.3333333333333333,2739.9,2749.7,98.33,95.0,0.22372690000220208,0.03433761612683012,85.0,52.0,38.0,28.0,17.0
2018,Irvine,50784,1750930132704.0,DUBLIN HIGH SCHOOL,Dublin,Alameda,Dublin Unified,94568-1656,37.720996,-121.92639,N,177.0,44.0,13.0,0.2485875706214689,0.2954545454545454,3.893893805,4.173875,4.087,,,32.0,3.0,,,,4.0,7.0,,120.0,6.0,13.0,5.0,,25.0,,,10.0,,,,,,High Schools (Public),uc_directory_atp,550.0,534.0,97.1,379.0,71.0,541.0,87.8,72.0,87.0,178.0,38.0,100.0,2750.0,335.0,0.1218181818181818,2640.4,2657.9,71.89,62.29,0.21309382796075618,0.03549374266071273,521.5,367.0,285.0,191.0,84.0
2018,Irvine,52022,41690620126722.0,EAST PALO ALTO ACADEMY,East Palo Alto,San Mateo,Sequoia Union High,94303,37.463305,-122.13124,Y,7.0,,,,,3.67125,,,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),name_city,72.0,67.0,93.1,27.0,40.3,69.0,72.5,6.0,12.0,23.0,4.0,5.0,320.0,296.0,0.925,2557.2,2501.2,46.77,8.33,0.20644944523459552,,71.0,45.0,26.0,14.0,8.0
2018,Irvine,53413,41690704132551.0,EL CAMINO HIGH,South San Francisco,San Mateo,South San Francisco Unified,94080-1214,37.66481,-122.44354,N,32.0,4.0,,0.125,,3.983114754,4.19,4.19,,,3.0,,,,,,,,25.0,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,321.0,296.0,92.2,0.0,0.0,302.0,79.1,19.0,57.0,140.0,18.0,5.0,1277.0,377.0,0.2952231793265465,2593.4,2567.6,58.63,30.72,0.21683890244411927,-0.09183890244411927,352.5,153.5,79.0,43.5,23.0
2018,Irvine,50815,7617960732941.0,EL CERRITO HIGH SCHOOL,El Cerrito,Contra Costa,West Contra Costa Unified,94530-3299,37.906601,-122.29484,N,34.0,5.0,,0.1470588235294117,,3.925238095,4.252,,,,,,,,,,,,16.0,,8.0,,,5.0,,,,,,,,,High Schools (Public),uc_directory_atp,384.0,327.0,85.2,179.0,54.7,330.0,76.7,46.0,41.0,128.0,11.0,27.0,1482.0,654.0,0.4412955465587044,2550.8,2530.9,42.35,26.25,0.21800857988826425,-0.07094975635885256,294.0,133.0,62.0,35.0,23.0
2018,Irvine,53316,49709204930160.0,ELSIE ALLEN HIGH SCHOOL,Santa Rosa,Sonoma,Santa Rosa High,95407-7713,38.401892,-122.73463,N,6.0,,,,,3.80625,,,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,286.0,210.0,73.4,47.0,22.4,222.0,46.4,7.0,18.0,78.0,0.0,0.0,1032.0,683.0,0.6618217054263565,2563.9,2492.0,42.52,8.65,0.20757519772600302,,318.0,92.5,53.5,30.5,16.0
2018,Irvine,50860,1611680132746.0,EMERY SECONDARY SCHOOL,Emeryville,Alameda,Emery Unified,94608-2908,37.835405,-122.2827,N,6.0,,,,,3.567142857,,,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,37.0,35.0,94.6,10.0,28.6,37.0,67.6,2.0,7.0,12.0,1.0,3.0,179.0,132.0,0.7374301675977654,2568.5,2499.1,45.0,12.2,0.1981739698956564,,71.0,45.0,26.0,14.0,8.0
2018,Irvine,50015,,ENCINAL HIGH SCHOOL,Alameda,Alameda,,,,,,37.0,9.0,,0.2432432432432432,,3.989285714,4.277142857,,,,8.0,,,,,,,,29.0,,5.0,,,,,,,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Irvine,54285,1100170112607.0,ENVISION ACAD ARTS/TECHNOLOGY,Oakland,Alameda,Alameda County Office of Education,94612-3355,37.80452,-122.26815,Y,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K-12 Schools (Public),uc_directory_atp,87.0,80.0,92.0,80.0,100.0,85.0,74.1,8.0,27.0,21.0,3.0,4.0,413.0,308.0,0.7457627118644068,2579.3,2522.7,42.86,18.89,,,71.0,45.0,26.0,14.0,8.0
2018,Irvine,54429,,EVEREST PUBLIC HIGH SCHOOL,Redwood City,San Mateo,,,,,,17.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Irvine,53169,43694274330692.0,EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95148-3122,37.325201,-121.77866,N,294.0,68.0,16.0,0.2312925170068027,0.2352941176470588,3.860598291,4.179777778,4.122,,,60.0,4.0,,,,,,,259.0,14.0,12.0,,,5.0,,,15.0,,,,,,High Schools (Public),uc_directory_atp,723.0,696.0,96.3,478.0,68.7,705.0,90.6,128.0,97.0,335.0,36.0,43.0,2932.0,554.0,0.1889495225102319,2677.7,2672.6,85.02,68.79,0.20927835029972308,0.02201416670707962,521.5,367.0,285.0,191.0,84.0
2018,Irvine,50911,48705404833000.0,FAIRFIELD HIGH SCHOOL,Fairfield,Solano,Fairfield-Suisun Unified,94533-1626,38.276688,-122.03104,N,7.0,,,,,3.746,,,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,298.0,247.0,82.9,71.0,28.7,249.0,49.0,6.0,8.0,95.0,3.0,10.0,1504.0,1108.0,0.7367021276595744,2570.8,2525.2,50.17,17.23,0.20353928155020667,,318.0,92.5,53.5,30.5,16.0
2018,Irvine,52497,1751010130096.0,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,Pleasanton Unified,94588-9799,37.671579,-121.91994,N,184.0,45.0,18.0,0.2445652173913043,0.4,3.923280632,4.150952381,4.1175,,,32.0,3.0,3.0,,,4.0,,,131.0,9.0,9.0,,,27.0,,,12.0,,,,,3.0,High Schools (Public),uc_directory_atp,518.0,511.0,98.6,359.0,70.3,514.0,88.9,91.0,65.0,142.0,41.0,118.0,2176.0,193.0,0.0886948529411764,2698.1,2689.1,88.93,71.84,0.21552331333778352,0.02904190405352078,521.5,367.0,285.0,191.0,84.0
2018,Irvine,50372,7617210730457.0,FREEDOM HIGH SCHOOL,Oakley,Contra Costa,Liberty Union High,94561-3843,37.969082,-121.71575,N,40.0,15.0,6.0,0.375,0.4,3.9135,4.225714286,,,,3.0,,,,,9.0,7.0,,8.0,,8.0,,,17.0,,,,,,,,3.0,High Schools (Public),uc_directory_atp,588.0,571.0,97.1,289.0,50.6,578.0,73.7,29.0,69.0,280.0,20.0,28.0,2600.0,1013.0,0.3896153846153846,2607.0,2551.3,62.01,23.56,0.21423535825012394,0.16076464174987606,492.5,263.5,141.5,82.5,39.0
2018,Irvine,52205,1612590125716.0,FREMONT HIGH SCHOOL,Oakland,Alameda,Oakland Unified,94601-4618,37.7744,-122.20972,N,8.0,,,,,3.900909091,,,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),name_city,201.0,114.0,56.7,45.0,39.5,119.0,57.1,6.0,10.0,46.0,3.0,3.0,827.0,781.0,0.9443772672309552,2480.0,2433.4,15.49,2.78,0.22104368301863825,,71.0,45.0,26.0,14.0,8.0
2018,Irvine,53460,43694684332474.0,FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,Fremont Union High,94087-2556,37.352616,-122.035,N,102.0,30.0,3.0,0.2941176470588235,0.1,4.021118881,4.23,,,,18.0,5.0,,,,6.0,,,61.0,10.0,,,,27.0,,,,,,,,,High Schools (Public),uc_directory_atp,512.0,453.0,88.5,273.0,60.3,463.0,75.4,59.0,52.0,164.0,25.0,49.0,2123.0,787.0,0.3707018370230805,2600.7,2605.5,58.39,46.3,0.22480576351618692,0.06931188354263657,492.5,263.5,141.5,82.5,39.0
2018,Irvine,52945,38684783831765.0,GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,San Francisco Unified,94109-1004,37.803401,-122.42408,N,157.0,24.0,5.0,0.1528662420382165,0.2083333333333333,3.879858156,4.109672131,4.008235294,,,21.0,,,,,,,,140.0,,7.0,,,,,,4.0,,,,,,High Schools (Public),uc_directory_atp,447.0,402.0,89.9,258.0,64.2,412.0,84.5,76.0,129.0,120.0,12.0,11.0,1831.0,1185.0,0.647187329328236,2625.9,2640.6,73.32,61.9,0.2160079092420045,-0.063141667203788,475.0,227.0,137.0,94.0,47.0
2018,Irvine,52947,38684783830437.0,GATEWAY HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94115-3510,37.783129,-122.43773,Y,34.0,8.0,,0.2352941176470588,,3.988571429,,,,,5.0,,,,,,5.0,,13.0,,10.0,,,6.0,,,,,,,,,High Schools (Public),uc_directory_atp,119.0,117.0,98.3,108.0,92.3,116.0,88.8,17.0,36.0,31.0,5.0,14.0,482.0,218.0,0.4522821576763485,2651.8,2629.5,75.21,52.14,0.23281813826369288,0.0024759793833659116,90.0,40.0,23.0,16.0,11.0
2018,Irvine,52950,38684783839081.0,GEORGE WASHINGTON HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94121-2733,37.777781,-122.49203,N,189.0,24.0,4.0,0.1269841269841269,0.1666666666666666,3.924433962,4.17,4.09125,,,22.0,,,,,,6.0,,156.0,,7.0,,,12.0,,,4.0,,,,,,High Schools (Public),uc_directory_atp,534.0,482.0,90.3,311.0,64.5,499.0,83.6,81.0,119.0,167.0,25.0,24.0,2002.0,1088.0,0.5434565434565435,2626.3,2637.6,70.72,57.09,0.21819986092554366,-0.09121573394141677,475.0,227.0,137.0,94.0,47.0
2018,Irvine,51040,43694844332839.0,GILROY HIGH SCHOOL,Gilroy,Santa Clara,Gilroy Unified,95020-6333,36.997203,-121.57599,N,24.0,4.0,,0.1666666666666666,,3.894814815,4.126666667,,,,,,3.0,,,,,,,,11.0,,,7.0,,,,,,,,,High Schools (Public),uc_directory_atp,274.0,245.0,89.4,103.0,42.0,250.0,69.2,14.0,24.0,116.0,7.0,12.0,1654.0,1020.0,0.6166868198307134,2586.8,2552.8,57.48,27.87,0.21695807128225136,-0.05029140461558476,294.0,133.0,62.0,35.0,23.0
2018,Irvine,51423,1612000133397.0,GRANADA HIGH SCHOOL,Livermore,Alameda,Livermore Valley Joint Unified,94550-4066,37.675206,-121.78984,N,68.0,23.0,7.0,0.3382352941176471,0.3043478260869565,4.025090909,4.22375,,,,5.0,,4.0,,,8.0,,,20.0,,10.0,,,28.0,,,,,3.0,,,,High Schools (Public),uc_directory_atp,525.0,515.0,98.1,222.0,43.1,518.0,81.3,32.0,66.0,189.0,37.0,97.0,2261.0,435.0,0.1923927465723131,2637.5,2629.9,73.21,54.73,0.22189485966091613,0.11634043445673095,521.5,367.0,285.0,191.0,84.0
2018,Irvine,51120,41688904132817.0,HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,Cabrillo Unified,94019,37.473215,-122.42846,N,23.0,5.0,,0.217391304347826,,4.032571429,4.278333333,,,,,,,,,3.0,,,,,5.0,,,12.0,,,,,,,,,High Schools (Public),uc_directory_atp,250.0,242.0,96.8,128.0,52.9,244.0,77.5,19.0,21.0,96.0,11.0,42.0,995.0,345.0,0.3467336683417085,2590.7,2576.9,57.26,38.2,0.22813002389252066,-0.010738719544694658,352.5,153.5,79.0,43.5,23.0
2018,Irvine,51150,1611920133629.0,HAYWARD HIGH SCHOOL,Hayward,Alameda,Hayward Unified,94541-5314,37.672677,-122.06992,N,16.0,,,,,3.646315789,,,,,,,,,,,,,5.0,,9.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,355.0,297.0,83.7,62.0,20.9,305.0,65.2,25.0,61.0,102.0,5.0,6.0,1607.0,1141.0,0.7100186683260734,2576.2,2517.9,51.57,21.2,0.19333258417090107,,318.0,92.5,53.5,30.5,16.0
2018,Irvine,51160,49753904932554.0,HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,Healdsburg Unified,95448-3449,38.621437,-122.86803,N,7.0,,,,,3.925,,,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,136.0,132.0,97.1,60.0,45.5,134.0,75.4,6.0,11.0,65.0,2.0,17.0,552.0,243.0,0.4402173913043478,2608.9,2558.2,57.72,30.33,0.22181581434393036,,90.0,40.0,23.0,16.0,11.0
2018,Irvine,52347,43696414332904.0,HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Palo Alto Unified,94306-3827,37.399966,-122.13179,N,220.0,66.0,12.0,0.3,0.1818181818181818,4.020977444,4.233962264,4.166666667,,,39.0,9.0,,3.0,,13.0,,,132.0,20.0,14.0,5.0,,47.0,,,10.0,,,,,,High Schools (Public),uc_directory_atp,479.0,460.0,96.0,275.0,59.8,465.0,88.2,78.0,21.0,68.0,53.0,190.0,2008.0,185.0,0.0921314741035856,2693.8,2712.1,84.4,72.16,0.22300694969634008,0.07699305030365991,521.5,367.0,285.0,191.0,84.0
2018,Irvine,53088,43696664330080.0,HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,San Jose Unified,95136-2830,37.258238,-121.85269,N,21.0,5.0,,0.238095238095238,,3.945238095,,,,,,,,,,,,,8.0,,8.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,265.0,242.0,91.3,91.0,37.6,248.0,75.0,7.0,24.0,146.0,3.0,6.0,1108.0,674.0,0.6083032490974729,2544.3,2504.5,39.93,16.61,0.2208215168053436,0.017273721289894406,294.0,133.0,62.0,35.0,23.0
2018,Irvine,51206,7617960730598.0,HERCULES HIGH SCHOOL,Hercules,Contra Costa,West Contra Costa Unified,94547-1554,37.99974,-122.25197,N,58.0,17.0,6.0,0.293103448275862,0.3529411764705882,3.908888889,4.216,,3.0,,10.0,,3.0,,,,7.0,,37.0,,12.0,,,,,,3.0,,3.0,,,,High Schools (Public),uc_directory_atp,239.0,224.0,93.7,145.0,64.7,226.0,80.1,38.0,32.0,87.0,9.0,15.0,935.0,413.0,0.441711229946524,2605.1,2544.0,60.87,27.83,0.21989376281386364,0.07320968546199835,294.0,133.0,62.0,35.0,23.0
2018,Irvine,50386,7617210107797.0,HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,Liberty Union High,94513-4604,37.925177,-121.75251,N,74.0,13.0,4.0,0.1756756756756756,0.3076923076923077,3.832641509,4.192307692,,3.0,,3.0,,,,,7.0,12.0,,21.0,,15.0,,,24.0,,,,,,,,,High Schools (Public),uc_directory_atp,603.0,595.0,98.7,360.0,60.5,597.0,82.2,40.0,89.0,264.0,33.0,65.0,2573.0,460.0,0.178779634667703,2666.0,2612.0,83.0,45.91,0.20682791804589307,-0.031152242370217464,521.5,367.0,285.0,191.0,84.0
2018,Irvine,53165,41690474133070.0,HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,San Mateo Union High,94403-3800,37.532228,-122.31511,N,83.0,22.0,5.0,0.2650602409638554,0.2272727272727272,4.02,4.2235,,,,16.0,,,,,4.0,,,44.0,,8.0,,,27.0,,,5.0,,,,,,High Schools (Public),uc_directory_atp,370.0,331.0,89.5,232.0,70.1,339.0,85.3,49.0,40.0,119.0,21.0,60.0,1534.0,306.0,0.1994784876140808,2642.7,2636.0,73.82,57.52,0.22599868385025618,0.03906155711359921,340.0,248.0,154.0,94.0,50.0
2018,Irvine,53462,43694684333316.0,HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,Fremont Union High,95014-0203,37.3366,-122.04887,N,244.0,79.0,12.0,0.3237704918032787,0.1518987341772152,4.041678082,4.22828125,4.131875,,,58.0,6.0,4.0,,,8.0,,,160.0,17.0,12.0,5.0,,47.0,,,9.0,,,,,3.0,High Schools (Public),uc_directory_atp,611.0,588.0,96.2,452.0,76.9,592.0,86.8,101.0,68.0,182.0,39.0,124.0,2452.0,403.0,0.1643556280587275,2678.9,2692.6,82.78,71.97,0.22595824303441236,0.09781224876886635,521.5,367.0,285.0,191.0,84.0
2018,Irvine,54255,1611920137646.0,IMPACT ACAD ARTS/TECHNOLOGY,Hayward,Alameda,Hayward Unified,94545-3451,37.63089,-122.10291,Y,19.0,6.0,,0.3157894736842105,,3.912631579,,,,,4.0,,,,,,,,6.0,,10.0,,,,,,,,,,,,K-12 Schools (Public),fuzzy_name_city,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Irvine,53087,43694274330031.0,INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95133-1703,37.370953,-121.85602,N,131.0,34.0,7.0,0.2595419847328244,0.2058823529411764,3.952051282,4.2275,,,,29.0,,3.0,,,,,,114.0,,13.0,,,,,,7.0,,,,,,High Schools (Public),uc_directory_atp,753.0,657.0,87.3,344.0,52.4,683.0,78.6,59.0,112.0,338.0,18.0,10.0,2914.0,1467.0,0.5034317089910776,2622.6,2597.0,68.07,41.25,0.21735320136013478,0.04218878337268964,475.0,227.0,137.0,94.0,47.0
2018,Irvine,50968,1611760134270.0,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Fremont Unified,94538-3353,37.522654,-121.96902,N,303.0,90.0,19.0,0.297029702970297,0.2111111111111111,3.918621701,4.151186441,4.071428571,,,80.0,4.0,,4.0,,,,,262.0,19.0,7.0,8.0,,7.0,,,18.0,,,,,,High Schools (Public),uc_directory_atp,600.0,572.0,95.3,404.0,70.6,584.0,88.2,155.0,84.0,179.0,29.0,68.0,2360.0,358.0,0.1516949152542372,2689.8,2696.2,85.57,72.19,0.21494478505007175,0.08208491792022526,521.5,367.0,285.0,191.0,84.0
2018,Irvine,53090,43694274333639.0,JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95127-1933,37.368046,-121.83009,N,25.0,3.0,,0.12,,3.811111111,,,,,,,,,,,,,11.0,,13.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,238.0,194.0,81.5,83.0,42.8,197.0,72.6,12.0,31.0,96.0,3.0,1.0,1099.0,920.0,0.8371246587807097,2582.6,2532.4,57.63,22.03,0.21227993210836799,-0.09227993210836799,318.0,92.5,53.5,30.5,16.0
2018,Irvine,50969,1612420134668.0,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,New Haven Unified,94587-3321,37.592494,-122.02604,N,176.0,40.0,6.0,0.2272727272727272,0.15,3.871520468,4.156470588,4.04,,,35.0,,,,,,7.0,,141.0,,21.0,,,,,,6.0,,,,,,High Schools (Public),uc_directory_atp,915.0,846.0,92.5,514.0,60.8,862.0,81.2,78.0,139.0,401.0,44.0,38.0,3735.0,1734.0,0.4642570281124498,2624.9,2598.6,72.41,40.4,0.21028713129352702,0.016985595979200185,475.0,227.0,137.0,94.0,47.0
2018,Irvine,50720,41689244133393.0,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,Jefferson Union High,94014-2035,37.695804,-122.46473,N,20.0,5.0,,0.25,,3.938064516,,,,,5.0,,,,,,,,17.0,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,265.0,230.0,86.8,79.0,34.3,233.0,73.8,16.0,24.0,120.0,5.0,7.0,1144.0,570.0,0.4982517482517482,2579.4,2548.9,51.67,24.07,0.219062532447421,0.030937467552579007,294.0,133.0,62.0,35.0,23.0
2018,Irvine,53690,48705814830147.0,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,Vallejo City Unified,94591-8367,38.116993,-122.2019,N,29.0,7.0,,0.2413793103448276,,3.8765,,,,,5.0,,,,,,5.0,,17.0,,5.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,388.0,340.0,87.6,144.0,42.4,343.0,67.6,24.0,43.0,147.0,8.0,10.0,1620.0,882.0,0.5444444444444444,2593.8,2538.1,57.03,23.34,0.21332032050190192,0.02805898984292568,294.0,133.0,62.0,35.0,23.0
2018,Irvine,50966,1611760134452.0,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Fremont Unified,94538-1913,37.528399,-121.98312,N,60.0,21.0,4.0,0.35,0.1904761904761904,3.938,4.188461538,4.176,,,14.0,,,,,3.0,,,45.0,,5.0,,,7.0,,,,,,,,,High Schools (Public),uc_directory_atp,377.0,349.0,92.6,169.0,48.4,350.0,73.1,34.0,47.0,151.0,7.0,17.0,1379.0,527.0,0.3821609862218999,2618.5,2586.6,65.71,40.91,0.21806534444242795,0.13193465555757203,352.5,153.5,79.0,43.5,23.0
2018,Irvine,52630,7617960733659.0,JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,West Contra Costa Unified,94804-3399,37.925364,-122.32931,N,10.0,,,,,3.982857143,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,253.0,171.0,67.6,65.0,38.0,176.0,48.3,9.0,12.0,60.0,2.0,2.0,881.0,850.0,0.9648127128263336,2452.8,2436.0,14.16,3.03,0.22685307722497175,,318.0,92.5,53.5,30.5,16.0
2018,Irvine,52960,38684783834769.0,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94110-2010,37.759631,-122.41468,N,15.0,5.0,,0.3333333333333333,,,,,,,3.0,,,,,,,,6.0,,5.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,102.0,91.0,89.2,23.0,25.3,91.0,56.0,6.0,12.0,25.0,6.0,2.0,475.0,315.0,0.6631578947368421,2556.6,2472.3,43.18,12.36,,,71.0,45.0,26.0,14.0,8.0
2018,Irvine,50710,7616970737023.0,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,John Swett Unified,94525-1426,38.052381,-122.22105,N,9.0,3.0,,0.3333333333333333,,3.885555556,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,128.0,117.0,91.4,40.0,34.2,118.0,63.6,5.0,10.0,52.0,3.0,5.0,527.0,300.0,0.5692599620493358,2590.1,2567.3,51.16,25.78,0.21853293629707046,0.11480039703626285,90.0,40.0,23.0,16.0,11.0
2018,Irvine,54231,1613090114421.0,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,San Lorenzo Unified,94580-1315,37.674319,-122.15009,Y,49.0,11.0,5.0,0.2244897959183673,0.4545454545454545,3.98971831,4.219090909,,,,9.0,,,,,,,,34.0,,13.0,,,,,,4.0,,,,,,High Schools (Public),uc_directory_atp,120.0,115.0,95.8,115.0,100.0,118.0,92.4,36.0,39.0,19.0,5.0,10.0,618.0,404.0,0.6537216828478964,2664.6,2617.8,78.15,53.78,0.23516799700135962,-0.010678201082992334,90.0,40.0,23.0,16.0,11.0
